Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Feb 21, 2023 1:00 AM;Feb 21, 2023 2:00 AM;33,168.75;3,429.00;29,739.75;0.00
Feb 21, 2023 2:00 AM;Feb 21, 2023 3:00 AM;32,069.75;3,386.00;28,683.75;0.00
Feb 21, 2023 3:00 AM;Feb 21, 2023 4:00 AM;30,798.25;3,317.75;27,480.50;0.00
Feb 21, 2023 4:00 AM;Feb 21, 2023 5:00 AM;29,656.00;2,971.25;26,684.75;0.00
Feb 21, 2023 5:00 AM;Feb 21, 2023 6:00 AM;28,796.00;2,906.50;25,889.50;0.00
Feb 21, 2023 6:00 AM;Feb 21, 2023 7:00 AM;28,307.50;2,727.00;25,580.50;0.00
Feb 21, 2023 7:00 AM;Feb 21, 2023 8:00 AM;26,897.75;2,521.00;24,015.00;361.75
Feb 21, 2023 8:00 AM;Feb 21, 2023 9:00 AM;27,998.75;2,455.25;21,750.25;3,793.25
Feb 21, 2023 9:00 AM;Feb 21, 2023 10:00 AM;31,190.75;2,498.00;19,992.00;8,700.75
Feb 21, 2023 10:00 AM;Feb 21, 2023 11:00 AM;33,987.25;2,627.75;18,365.75;12,993.75
Feb 21, 2023 11:00 AM;Feb 21, 2023 12:00 PM;35,710.25;2,491.00;17,029.75;16,189.50
Feb 21, 2023 12:00 PM;Feb 21, 2023 1:00 PM;35,639.00;2,274.75;15,726.50;17,637.75
Feb 21, 2023 1:00 PM;Feb 21, 2023 2:00 PM;33,349.00;2,037.00;14,134.50;17,177.50
Feb 21, 2023 2:00 PM;Feb 21, 2023 3:00 PM;28,264.75;1,816.00;11,970.50;14,478.25
Feb 21, 2023 3:00 PM;Feb 21, 2023 4:00 PM;20,915.25;1,562.00;9,442.25;9,911.00
Feb 21, 2023 4:00 PM;Feb 21, 2023 5:00 PM;12,766.00;1,366.75;7,132.00;4,267.25
Feb 21, 2023 5:00 PM;Feb 21, 2023 6:00 PM;7,204.50;1,198.00;5,498.00;508.50
Feb 21, 2023 6:00 PM;Feb 21, 2023 7:00 PM;5,584.25;1,040.00;4,544.25;0.00
Feb 21, 2023 7:00 PM;Feb 21, 2023 8:00 PM;4,730.25;843.00;3,887.25;0.00
Feb 21, 2023 8:00 PM;Feb 21, 2023 9:00 PM;3,795.00;673.25;3,121.75;0.00
Feb 21, 2023 9:00 PM;Feb 21, 2023 10:00 PM;3,002.75;585.25;2,417.50;0.00
Feb 21, 2023 10:00 PM;Feb 21, 2023 11:00 PM;2,525.00;623.25;1,901.75;0.00
Feb 21, 2023 11:00 PM;Feb 22, 2023 12:00 AM;2,309.75;724.25;1,585.50;0.00
Feb 22, 2023 12:00 AM;Feb 22, 2023 1:00 AM;1,994.75;612.25;1,382.50;0.00
Feb 22, 2023 1:00 AM;Feb 22, 2023 2:00 AM;2,183.25;615.25;1,568.00;0.00
Feb 22, 2023 2:00 AM;Feb 22, 2023 3:00 AM;2,289.50;491.25;1,798.25;0.00
Feb 22, 2023 3:00 AM;Feb 22, 2023 4:00 AM;2,618.25;474.50;2,143.75;0.00
Feb 22, 2023 4:00 AM;Feb 22, 2023 5:00 AM;2,991.75;544.25;2,447.50;0.00
Feb 22, 2023 5:00 AM;Feb 22, 2023 6:00 AM;3,443.00;659.00;2,784.00;0.00
Feb 22, 2023 6:00 AM;Feb 22, 2023 7:00 AM;4,000.75;724.50;3,276.25;0.00
Feb 22, 2023 7:00 AM;Feb 22, 2023 8:00 AM;4,908.00;845.75;3,707.25;355.00
Feb 22, 2023 8:00 AM;Feb 22, 2023 9:00 AM;8,666.00;1,042.00;4,072.75;3,551.25
Feb 22, 2023 9:00 AM;Feb 22, 2023 10:00 AM;14,166.25;1,254.50;4,066.25;8,845.50
Feb 22, 2023 10:00 AM;Feb 22, 2023 11:00 AM;19,152.25;1,419.00;3,638.50;14,094.75
Feb 22, 2023 11:00 AM;Feb 22, 2023 12:00 PM;22,896.75;1,507.25;3,320.50;18,069.00
Feb 22, 2023 12:00 PM;Feb 22, 2023 1:00 PM;24,169.50;1,511.00;3,348.00;19,310.50
Feb 22, 2023 1:00 PM;Feb 22, 2023 2:00 PM;22,875.50;1,426.75;3,558.50;17,890.25
Feb 22, 2023 2:00 PM;Feb 22, 2023 3:00 PM;18,803.75;1,282.25;3,855.50;13,666.00
Feb 22, 2023 3:00 PM;Feb 22, 2023 4:00 PM;14,008.50;1,154.25;4,229.75;8,624.50
Feb 22, 2023 4:00 PM;Feb 22, 2023 5:00 PM;9,488.50;1,089.50;4,968.25;3,430.75
Feb 22, 2023 5:00 PM;Feb 22, 2023 6:00 PM;7,996.25;1,122.00;6,498.50;375.75
Feb 22, 2023 6:00 PM;Feb 22, 2023 7:00 PM;9,583.25;1,149.00;8,434.00;0.25
Feb 22, 2023 7:00 PM;Feb 22, 2023 8:00 PM;10,778.50;1,098.50;9,680.00;0.00
Feb 22, 2023 8:00 PM;Feb 22, 2023 9:00 PM;10,837.00;1,035.50;9,801.50;0.00
Feb 22, 2023 9:00 PM;Feb 22, 2023 10:00 PM;10,567.75;971.75;9,596.00;0.00
Feb 22, 2023 10:00 PM;Feb 22, 2023 11:00 PM;9,933.00;924.00;9,009.00;0.00
Feb 22, 2023 11:00 PM;Feb 23, 2023 12:00 AM;8,938.75;893.75;8,045.00;0.00
Feb 23, 2023 12:00 AM;Feb 23, 2023 1:00 AM;7,982.75;1,050.75;6,932.00;0.00
Feb 23, 2023 1:00 AM;Feb 23, 2023 2:00 AM;7,330.75;1,112.25;6,218.50;0.00
Feb 23, 2023 2:00 AM;Feb 23, 2023 3:00 AM;6,438.00;1,040.25;5,397.75;0.00
Feb 23, 2023 3:00 AM;Feb 23, 2023 4:00 AM;5,625.50;993.50;4,632.00;0.00
Feb 23, 2023 4:00 AM;Feb 23, 2023 5:00 AM;5,062.25;900.50;4,161.75;0.00
Feb 23, 2023 5:00 AM;Feb 23, 2023 6:00 AM;4,662.50;890.50;3,772.00;0.00
Feb 23, 2023 6:00 AM;Feb 23, 2023 7:00 AM;4,256.75;891.75;3,365.00;0.00
Feb 23, 2023 7:00 AM;Feb 23, 2023 8:00 AM;4,210.50;979.50;3,038.00;193.00
Feb 23, 2023 8:00 AM;Feb 23, 2023 9:00 AM;5,529.25;1,208.25;2,693.75;1,627.25
Feb 23, 2023 9:00 AM;Feb 23, 2023 10:00 AM;8,500.75;1,782.50;2,328.50;4,389.75
Feb 23, 2023 10:00 AM;Feb 23, 2023 11:00 AM;11,737.50;2,488.00;2,075.00;7,174.50
Feb 23, 2023 11:00 AM;Feb 23, 2023 12:00 PM;14,475.25;3,066.25;2,178.00;9,231.00
Feb 23, 2023 12:00 PM;Feb 23, 2023 1:00 PM;16,087.75;3,575.50;2,616.50;9,895.75
Feb 23, 2023 1:00 PM;Feb 23, 2023 2:00 PM;16,365.75;3,506.25;3,520.00;9,339.50
Feb 23, 2023 2:00 PM;Feb 23, 2023 3:00 PM;16,406.75;3,550.00;5,168.25;7,688.50
Feb 23, 2023 3:00 PM;Feb 23, 2023 4:00 PM;15,002.25;3,715.50;6,243.25;5,043.50
Feb 23, 2023 4:00 PM;Feb 23, 2023 5:00 PM;12,730.75;3,534.50;7,030.00;2,166.25
Feb 23, 2023 5:00 PM;Feb 23, 2023 6:00 PM;11,020.00;3,275.00;7,441.00;304.00
Feb 23, 2023 6:00 PM;Feb 23, 2023 7:00 PM;10,728.25;3,010.75;7,711.00;6.50
Feb 23, 2023 7:00 PM;Feb 23, 2023 8:00 PM;10,887.75;2,866.25;8,021.50;0.00
Feb 23, 2023 8:00 PM;Feb 23, 2023 9:00 PM;10,945.25;2,913.00;8,032.25;0.00
Feb 23, 2023 9:00 PM;Feb 23, 2023 10:00 PM;11,426.75;3,100.50;8,326.25;0.00
Feb 23, 2023 10:00 PM;Feb 23, 2023 11:00 PM;11,974.50;3,444.00;8,530.50;0.00
Feb 23, 2023 11:00 PM;Feb 24, 2023 12:00 AM;12,506.75;3,879.50;8,627.25;0.00
Feb 24, 2023 12:00 AM;Feb 24, 2023 1:00 AM;13,313.75;4,176.25;9,137.50;0.00
Feb 24, 2023 1:00 AM;Feb 24, 2023 2:00 AM;13,608.00;4,474.00;9,134.00;0.00
Feb 24, 2023 2:00 AM;Feb 24, 2023 3:00 AM;14,728.00;5,087.00;9,641.00;0.00
Feb 24, 2023 3:00 AM;Feb 24, 2023 4:00 AM;15,687.00;5,092.00;10,595.00;0.00
Feb 24, 2023 4:00 AM;Feb 24, 2023 5:00 AM;17,057.00;5,081.25;11,975.75;0.00
Feb 24, 2023 5:00 AM;Feb 24, 2023 6:00 AM;18,495.75;5,057.75;13,438.00;0.00
Feb 24, 2023 6:00 AM;Feb 24, 2023 7:00 AM;19,969.75;4,634.50;15,335.25;0.00
Feb 24, 2023 7:00 AM;Feb 24, 2023 8:00 AM;21,951.00;4,380.25;17,356.25;214.50
Feb 24, 2023 8:00 AM;Feb 24, 2023 9:00 AM;25,165.25;4,415.50;18,962.00;1,787.75
Feb 24, 2023 9:00 AM;Feb 24, 2023 10:00 AM;29,371.25;4,468.50;20,449.00;4,453.75
Feb 24, 2023 10:00 AM;Feb 24, 2023 11:00 AM;34,010.25;4,834.25;22,220.25;6,955.75
Feb 24, 2023 11:00 AM;Feb 24, 2023 12:00 PM;37,925.00;5,025.75;24,369.50;8,529.75
Feb 24, 2023 12:00 PM;Feb 24, 2023 1:00 PM;40,256.50;5,151.00;26,243.25;8,862.25
Feb 24, 2023 1:00 PM;Feb 24, 2023 2:00 PM;40,434.50;4,994.75;27,348.25;8,091.50
Feb 24, 2023 2:00 PM;Feb 24, 2023 3:00 PM;39,142.75;5,000.00;27,805.00;6,337.75
Feb 24, 2023 3:00 PM;Feb 24, 2023 4:00 PM;36,340.75;4,700.00;27,787.00;3,853.75
Feb 24, 2023 4:00 PM;Feb 24, 2023 5:00 PM;33,755.50;4,665.75;27,548.75;1,541.00
Feb 24, 2023 5:00 PM;Feb 24, 2023 6:00 PM;32,391.50;4,600.50;27,536.25;254.75
Feb 24, 2023 6:00 PM;Feb 24, 2023 7:00 PM;32,380.50;4,514.00;27,860.00;6.50
Feb 24, 2023 7:00 PM;Feb 24, 2023 8:00 PM;32,660.75;4,270.75;28,390.00;0.00
Feb 24, 2023 8:00 PM;Feb 24, 2023 9:00 PM;32,780.00;4,143.00;28,637.00;0.00
Feb 24, 2023 9:00 PM;Feb 24, 2023 10:00 PM;32,829.75;4,052.00;28,777.75;0.00
Feb 24, 2023 10:00 PM;Feb 24, 2023 11:00 PM;32,822.00;4,067.75;28,754.25;0.00
Feb 24, 2023 11:00 PM;Feb 25, 2023 12:00 AM;33,101.00;4,036.00;29,065.00;0.00
Feb 25, 2023 12:00 AM;Feb 25, 2023 1:00 AM;32,946.50;3,386.00;29,560.50;0.00
Feb 25, 2023 1:00 AM;Feb 25, 2023 2:00 AM;32,608.75;3,485.50;29,123.25;0.00
Feb 25, 2023 2:00 AM;Feb 25, 2023 3:00 AM;32,719.00;3,650.25;29,068.75;0.00
Feb 25, 2023 3:00 AM;Feb 25, 2023 4:00 AM;32,597.50;3,778.50;28,819.00;0.00
Feb 25, 2023 4:00 AM;Feb 25, 2023 5:00 AM;32,103.00;3,914.50;28,188.50;0.00
Feb 25, 2023 5:00 AM;Feb 25, 2023 6:00 AM;31,553.75;3,865.25;27,688.50;0.00
Feb 25, 2023 6:00 AM;Feb 25, 2023 7:00 AM;31,106.75;3,704.75;27,402.00;0.00
Feb 25, 2023 7:00 AM;Feb 25, 2023 8:00 AM;31,269.25;4,086.75;26,886.00;296.50
Feb 25, 2023 8:00 AM;Feb 25, 2023 9:00 AM;33,083.00;4,223.75;26,466.50;2,392.75
Feb 25, 2023 9:00 AM;Feb 25, 2023 10:00 AM;35,841.00;4,273.25;26,208.00;5,359.75
Feb 25, 2023 10:00 AM;Feb 25, 2023 11:00 AM;39,333.25;4,584.00;26,550.00;8,199.25
Feb 25, 2023 11:00 AM;Feb 25, 2023 12:00 PM;41,605.75;4,565.00;26,517.00;10,523.75
Feb 25, 2023 12:00 PM;Feb 25, 2023 1:00 PM;42,576.25;4,334.50;26,143.25;12,098.50
Feb 25, 2023 1:00 PM;Feb 25, 2023 2:00 PM;42,362.00;3,997.25;25,886.25;12,478.50
Feb 25, 2023 2:00 PM;Feb 25, 2023 3:00 PM;40,453.50;4,489.75;25,215.25;10,748.50
Feb 25, 2023 3:00 PM;Feb 25, 2023 4:00 PM;36,454.50;4,074.50;24,452.00;7,928.00
Feb 25, 2023 4:00 PM;Feb 25, 2023 5:00 PM;30,894.00;4,154.25;22,848.50;3,891.25
Feb 25, 2023 5:00 PM;Feb 25, 2023 6:00 PM;25,366.75;4,286.50;20,448.25;632.00
Feb 25, 2023 6:00 PM;Feb 25, 2023 7:00 PM;23,507.75;4,378.50;19,124.75;4.50
Feb 25, 2023 7:00 PM;Feb 25, 2023 8:00 PM;23,570.25;4,499.25;19,071.00;0.00
Feb 25, 2023 8:00 PM;Feb 25, 2023 9:00 PM;23,379.75;4,612.50;18,767.25;0.00
Feb 25, 2023 9:00 PM;Feb 25, 2023 10:00 PM;22,923.75;4,716.25;18,207.50;0.00
Feb 25, 2023 10:00 PM;Feb 25, 2023 11:00 PM;22,157.75;4,839.75;17,318.00;0.00
Feb 25, 2023 11:00 PM;Feb 26, 2023 12:00 AM;21,407.75;4,870.00;16,537.75;0.00
Feb 26, 2023 12:00 AM;Feb 26, 2023 1:00 AM;19,994.75;5,163.25;14,831.50;0.00
Feb 26, 2023 1:00 AM;Feb 26, 2023 2:00 AM;18,887.75;4,918.75;13,969.00;0.00
Feb 26, 2023 2:00 AM;Feb 26, 2023 3:00 AM;18,567.00;4,556.50;14,010.50;0.00
Feb 26, 2023 3:00 AM;Feb 26, 2023 4:00 AM;17,937.50;3,915.25;14,022.25;0.00
Feb 26, 2023 4:00 AM;Feb 26, 2023 5:00 AM;17,848.50;3,433.50;14,415.00;0.00
Feb 26, 2023 5:00 AM;Feb 26, 2023 6:00 AM;18,251.25;3,385.25;14,866.00;0.00
Feb 26, 2023 6:00 AM;Feb 26, 2023 7:00 AM;18,911.50;3,570.75;15,340.75;0.00
Feb 26, 2023 7:00 AM;Feb 26, 2023 8:00 AM;19,553.25;3,823.00;15,079.00;651.25
Feb 26, 2023 8:00 AM;Feb 26, 2023 9:00 AM;23,149.50;3,679.25;14,606.00;4,864.25
Feb 26, 2023 9:00 AM;Feb 26, 2023 10:00 AM;27,686.25;3,469.50;14,356.25;9,860.50
Feb 26, 2023 10:00 AM;Feb 26, 2023 11:00 AM;32,054.50;3,207.00;14,911.50;13,936.00
Feb 26, 2023 11:00 AM;Feb 26, 2023 12:00 PM;35,274.75;2,891.25;15,761.00;16,622.50
Feb 26, 2023 12:00 PM;Feb 26, 2023 1:00 PM;36,697.50;2,577.75;16,224.50;17,895.25
Feb 26, 2023 1:00 PM;Feb 26, 2023 2:00 PM;36,445.25;2,173.50;16,854.50;17,417.25
Feb 26, 2023 2:00 PM;Feb 26, 2023 3:00 PM;34,108.25;1,943.75;17,473.25;14,691.25
Feb 26, 2023 3:00 PM;Feb 26, 2023 4:00 PM;30,065.00;1,746.75;17,894.00;10,424.25
Feb 26, 2023 4:00 PM;Feb 26, 2023 5:00 PM;23,553.00;1,884.50;16,669.00;4,999.50
Feb 26, 2023 5:00 PM;Feb 26, 2023 6:00 PM;17,112.50;1,949.50;14,378.00;785.00
Feb 26, 2023 6:00 PM;Feb 26, 2023 7:00 PM;15,302.00;1,931.75;13,366.00;4.25
Feb 26, 2023 7:00 PM;Feb 26, 2023 8:00 PM;15,138.50;1,799.00;13,339.50;0.00
Feb 26, 2023 8:00 PM;Feb 26, 2023 9:00 PM;14,225.25;1,525.00;12,700.25;0.00
Feb 26, 2023 9:00 PM;Feb 26, 2023 10:00 PM;13,045.50;1,222.00;11,823.50;0.00
Feb 26, 2023 10:00 PM;Feb 26, 2023 11:00 PM;11,720.50;997.25;10,723.25;0.00
Feb 26, 2023 11:00 PM;Feb 27, 2023 12:00 AM;10,367.25;787.25;9,580.00;0.00
Feb 27, 2023 12:00 AM;Feb 27, 2023 1:00 AM;10,051.00;868.25;9,182.75;0.00
Feb 27, 2023 1:00 AM;Feb 27, 2023 2:00 AM;9,129.50;595.75;8,533.75;0.00
Feb 27, 2023 2:00 AM;Feb 27, 2023 3:00 AM;8,642.50;391.00;8,251.50;0.00
Feb 27, 2023 3:00 AM;Feb 27, 2023 4:00 AM;8,826.00;305.25;8,520.75;0.00
Feb 27, 2023 4:00 AM;Feb 27, 2023 5:00 AM;8,511.00;167.00;8,344.00;0.00
Feb 27, 2023 5:00 AM;Feb 27, 2023 6:00 AM;8,188.75;141.50;8,047.25;0.00
Feb 27, 2023 6:00 AM;Feb 27, 2023 7:00 AM;8,133.50;164.75;7,968.75;0.00
Feb 27, 2023 7:00 AM;Feb 27, 2023 8:00 AM;8,731.50;125.50;7,698.75;907.25
Feb 27, 2023 8:00 AM;Feb 27, 2023 9:00 AM;13,800.75;121.50;7,216.75;6,462.50
Feb 27, 2023 9:00 AM;Feb 27, 2023 10:00 AM;20,104.50;111.25;6,572.00;13,421.25
Feb 27, 2023 10:00 AM;Feb 27, 2023 11:00 AM;25,188.00;119.50;6,435.50;18,633.00
Feb 27, 2023 11:00 AM;Feb 27, 2023 12:00 PM;27,791.75;147.00;6,778.00;20,866.75
Feb 27, 2023 12:00 PM;Feb 27, 2023 1:00 PM;28,132.75;224.25;7,316.75;20,591.75
Feb 27, 2023 1:00 PM;Feb 27, 2023 2:00 PM;26,655.00;323.75;7,953.50;18,377.75
Feb 27, 2023 2:00 PM;Feb 27, 2023 3:00 PM;23,547.50;410.00;8,627.75;14,509.75
Feb 27, 2023 3:00 PM;Feb 27, 2023 4:00 PM;19,364.75;409.00;9,258.25;9,697.50
Feb 27, 2023 4:00 PM;Feb 27, 2023 5:00 PM;14,117.50;433.00;9,257.00;4,427.50
Feb 27, 2023 5:00 PM;Feb 27, 2023 6:00 PM;9,917.00;416.75;8,775.00;725.25
Feb 27, 2023 6:00 PM;Feb 27, 2023 7:00 PM;9,114.75;381.75;8,724.50;8.50
Feb 27, 2023 7:00 PM;Feb 27, 2023 8:00 PM;9,270.25;356.00;8,914.25;0.00
Feb 27, 2023 8:00 PM;Feb 27, 2023 9:00 PM;8,841.50;345.25;8,496.25;0.00
Feb 27, 2023 9:00 PM;Feb 27, 2023 10:00 PM;8,356.50;343.25;8,013.25;0.00
Feb 27, 2023 10:00 PM;Feb 27, 2023 11:00 PM;7,782.75;362.75;7,420.00;0.00
Feb 27, 2023 11:00 PM;Feb 28, 2023 12:00 AM;7,199.75;357.25;6,842.50;0.00
Feb 28, 2023 12:00 AM;Feb 28, 2023 1:00 AM;6,685.25;647.75;6,037.50;0.00
Feb 28, 2023 1:00 AM;Feb 28, 2023 2:00 AM;6,427.50;539.00;5,888.50;0.00
Feb 28, 2023 2:00 AM;Feb 28, 2023 3:00 AM;6,406.50;496.25;5,910.25;0.00
Feb 28, 2023 3:00 AM;Feb 28, 2023 4:00 AM;6,602.50;420.00;6,182.50;0.00
Feb 28, 2023 4:00 AM;Feb 28, 2023 5:00 AM;6,724.75;416.00;6,308.75;0.00
Feb 28, 2023 5:00 AM;Feb 28, 2023 6:00 AM;6,968.75;430.00;6,538.75;0.00
Feb 28, 2023 6:00 AM;Feb 28, 2023 7:00 AM;7,291.25;403.50;6,887.50;0.25
Feb 28, 2023 7:00 AM;Feb 28, 2023 8:00 AM;8,388.75;339.25;6,851.25;1,198.25
Feb 28, 2023 8:00 AM;Feb 28, 2023 9:00 AM;13,997.00;258.50;6,581.75;7,156.75
Feb 28, 2023 9:00 AM;Feb 28, 2023 10:00 AM;21,122.25;193.25;6,089.00;14,840.00
Feb 28, 2023 10:00 AM;Feb 28, 2023 11:00 AM;27,632.50;153.50;6,378.50;21,100.50
Feb 28, 2023 11:00 AM;Feb 28, 2023 12:00 PM;32,045.75;127.50;7,051.50;24,866.75
Feb 28, 2023 12:00 PM;Feb 28, 2023 1:00 PM;33,497.00;106.00;7,039.25;26,351.75
Feb 28, 2023 1:00 PM;Feb 28, 2023 2:00 PM;32,238.25;100.50;6,589.00;25,548.75
Feb 28, 2023 2:00 PM;Feb 28, 2023 3:00 PM;27,721.00;104.25;6,131.25;21,485.50
Feb 28, 2023 3:00 PM;Feb 28, 2023 4:00 PM;21,156.50;111.25;5,827.75;15,217.50
Feb 28, 2023 4:00 PM;Feb 28, 2023 5:00 PM;12,892.50;123.50;5,546.25;7,222.75
Feb 28, 2023 5:00 PM;Feb 28, 2023 6:00 PM;6,967.75;139.00;5,573.25;1,255.50
Feb 28, 2023 6:00 PM;Feb 28, 2023 7:00 PM;6,533.25;159.00;6,369.25;5.00
Feb 28, 2023 7:00 PM;Feb 28, 2023 8:00 PM;7,486.75;183.00;7,303.75;0.00
Feb 28, 2023 8:00 PM;Feb 28, 2023 9:00 PM;7,660.25;203.75;7,456.50;0.00
Feb 28, 2023 9:00 PM;Feb 28, 2023 10:00 PM;7,581.25;214.00;7,367.25;0.00
Feb 28, 2023 10:00 PM;Feb 28, 2023 11:00 PM;7,293.00;209.00;7,084.00;0.00
Feb 28, 2023 11:00 PM;Mar 1, 2023 12:00 AM;6,920.00;209.25;6,710.75;0.00
Mar 1, 2023 12:00 AM;Mar 1, 2023 1:00 AM;5,938.75;168.00;5,770.75;0.00
Mar 1, 2023 1:00 AM;Mar 1, 2023 2:00 AM;5,691.25;156.75;5,534.50;0.00
Mar 1, 2023 2:00 AM;Mar 1, 2023 3:00 AM;5,361.75;123.50;5,238.25;0.00
Mar 1, 2023 3:00 AM;Mar 1, 2023 4:00 AM;5,056.00;103.00;4,953.00;0.00
Mar 1, 2023 4:00 AM;Mar 1, 2023 5:00 AM;5,047.75;78.25;4,969.50;0.00
Mar 1, 2023 5:00 AM;Mar 1, 2023 6:00 AM;5,429.75;85.50;5,344.25;0.00
Mar 1, 2023 6:00 AM;Mar 1, 2023 7:00 AM;5,982.75;70.00;5,907.75;5.00
Mar 1, 2023 7:00 AM;Mar 1, 2023 8:00 AM;7,418.00;59.50;5,838.50;1,520.00
Mar 1, 2023 8:00 AM;Mar 1, 2023 9:00 AM;13,962.50;47.25;5,434.75;8,480.50
Mar 1, 2023 9:00 AM;Mar 1, 2023 10:00 AM;21,997.75;35.75;4,634.75;17,327.25
Mar 1, 2023 10:00 AM;Mar 1, 2023 11:00 AM;28,673.75;37.00;4,096.50;24,540.25
Mar 1, 2023 11:00 AM;Mar 1, 2023 12:00 PM;33,270.75;46.00;4,120.50;29,104.25
Mar 1, 2023 12:00 PM;Mar 1, 2023 1:00 PM;35,434.50;51.25;4,427.50;30,955.75
Mar 1, 2023 1:00 PM;Mar 1, 2023 2:00 PM;34,835.25;52.75;4,988.50;29,794.00
Mar 1, 2023 2:00 PM;Mar 1, 2023 3:00 PM;31,113.75;52.25;5,829.00;25,232.50
Mar 1, 2023 3:00 PM;Mar 1, 2023 4:00 PM;24,877.75;74.00;6,796.25;18,007.50
Mar 1, 2023 4:00 PM;Mar 1, 2023 5:00 PM;16,271.75;83.75;7,557.25;8,630.75
Mar 1, 2023 5:00 PM;Mar 1, 2023 6:00 PM;10,320.50;146.00;8,639.75;1,534.75
Mar 1, 2023 6:00 PM;Mar 1, 2023 7:00 PM;10,833.25;276.00;10,549.25;8.00
Mar 1, 2023 7:00 PM;Mar 1, 2023 8:00 PM;12,514.75;383.50;12,131.25;0.00
Mar 1, 2023 8:00 PM;Mar 1, 2023 9:00 PM;12,740.75;463.75;12,277.00;0.00
Mar 1, 2023 9:00 PM;Mar 1, 2023 10:00 PM;12,385.50;488.50;11,897.00;0.00
Mar 1, 2023 10:00 PM;Mar 1, 2023 11:00 PM;11,695.00;468.25;11,226.75;0.00
Mar 1, 2023 11:00 PM;Mar 2, 2023 12:00 AM;10,961.75;425.00;10,536.75;0.00
Mar 2, 2023 12:00 AM;Mar 2, 2023 1:00 AM;10,875.25;579.50;10,295.75;0.00
Mar 2, 2023 1:00 AM;Mar 2, 2023 2:00 AM;10,460.50;507.75;9,952.75;0.00
Mar 2, 2023 2:00 AM;Mar 2, 2023 3:00 AM;9,899.25;456.25;9,443.00;0.00
Mar 2, 2023 3:00 AM;Mar 2, 2023 4:00 AM;9,852.75;614.25;9,238.50;0.00
Mar 2, 2023 4:00 AM;Mar 2, 2023 5:00 AM;9,847.50;771.50;9,076.00;0.00
Mar 2, 2023 5:00 AM;Mar 2, 2023 6:00 AM;9,862.00;833.50;9,028.50;0.00
Mar 2, 2023 6:00 AM;Mar 2, 2023 7:00 AM;9,892.25;810.25;9,071.50;10.50
Mar 2, 2023 7:00 AM;Mar 2, 2023 8:00 AM;10,831.50;572.50;8,908.50;1,350.50
Mar 2, 2023 8:00 AM;Mar 2, 2023 9:00 AM;16,038.50;416.75;8,066.75;7,555.00
Mar 2, 2023 9:00 AM;Mar 2, 2023 10:00 AM;21,856.75;277.25;6,341.75;15,237.75
Mar 2, 2023 10:00 AM;Mar 2, 2023 11:00 AM;26,339.50;194.50;4,461.00;21,684.00
Mar 2, 2023 11:00 AM;Mar 2, 2023 12:00 PM;30,179.00;178.00;3,781.75;26,219.25
Mar 2, 2023 12:00 PM;Mar 2, 2023 1:00 PM;32,081.00;205.00;3,562.25;28,313.75
Mar 2, 2023 1:00 PM;Mar 2, 2023 2:00 PM;31,368.75;284.75;3,544.75;27,539.25
Mar 2, 2023 2:00 PM;Mar 2, 2023 3:00 PM;28,122.75;407.00;3,739.50;23,976.25
Mar 2, 2023 3:00 PM;Mar 2, 2023 4:00 PM;21,877.25;464.75;4,134.75;17,277.75
Mar 2, 2023 4:00 PM;Mar 2, 2023 5:00 PM;13,504.25;568.50;4,620.25;8,315.50
Mar 2, 2023 5:00 PM;Mar 2, 2023 6:00 PM;7,837.25;683.25;5,741.50;1,412.50
Mar 2, 2023 6:00 PM;Mar 2, 2023 7:00 PM;8,284.00;783.75;7,492.00;8.25
Mar 2, 2023 7:00 PM;Mar 2, 2023 8:00 PM;9,290.50;817.75;8,472.75;0.00
Mar 2, 2023 8:00 PM;Mar 2, 2023 9:00 PM;8,774.75;764.75;8,010.00;0.00
Mar 2, 2023 9:00 PM;Mar 2, 2023 10:00 PM;7,837.25;660.75;7,176.50;0.00
Mar 2, 2023 10:00 PM;Mar 2, 2023 11:00 PM;6,780.75;611.00;6,169.75;0.00
Mar 2, 2023 11:00 PM;Mar 3, 2023 12:00 AM;5,971.00;664.25;5,306.75;0.00
Mar 3, 2023 12:00 AM;Mar 3, 2023 1:00 AM;4,720.00;1,121.75;3,598.25;0.00
Mar 3, 2023 1:00 AM;Mar 3, 2023 2:00 AM;4,432.75;1,193.00;3,239.75;0.00
Mar 3, 2023 2:00 AM;Mar 3, 2023 3:00 AM;3,983.75;1,099.00;2,884.75;0.00
Mar 3, 2023 3:00 AM;Mar 3, 2023 4:00 AM;3,907.25;1,124.25;2,783.00;0.00
Mar 3, 2023 4:00 AM;Mar 3, 2023 5:00 AM;4,038.00;1,290.25;2,747.75;0.00
Mar 3, 2023 5:00 AM;Mar 3, 2023 6:00 AM;4,018.50;1,508.50;2,510.00;0.00
Mar 3, 2023 6:00 AM;Mar 3, 2023 7:00 AM;4,148.50;1,704.50;2,434.50;9.50
Mar 3, 2023 7:00 AM;Mar 3, 2023 8:00 AM;4,730.75;1,750.50;2,147.25;833.00
Mar 3, 2023 8:00 AM;Mar 3, 2023 9:00 AM;7,975.50;1,760.25;1,938.75;4,276.50
Mar 3, 2023 9:00 AM;Mar 3, 2023 10:00 AM;12,229.75;1,819.75;1,577.25;8,832.75
