Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Feb 22, 2024 7:00 PM;Feb 22, 2024 8:00 PM;66,188.25;22,512.75
Feb 22, 2024 8:00 PM;Feb 22, 2024 9:00 PM;62,457.50;16,521.25
Feb 22, 2024 9:00 PM;Feb 22, 2024 10:00 PM;58,637.75;11,249.00
Feb 22, 2024 10:00 PM;Feb 22, 2024 11:00 PM;55,569.75;8,036.25
Feb 22, 2024 11:00 PM;Feb 23, 2024 12:00 AM;51,874.75;3,633.25
Feb 23, 2024 12:00 AM;Feb 23, 2024 1:00 AM;49,773.00;1,223.00
Feb 23, 2024 1:00 AM;Feb 23, 2024 2:00 AM;47,979.25;863.75
Feb 23, 2024 2:00 AM;Feb 23, 2024 3:00 AM;47,038.75;475.50
Feb 23, 2024 3:00 AM;Feb 23, 2024 4:00 AM;47,835.00;1,410.75
Feb 23, 2024 4:00 AM;Feb 23, 2024 5:00 AM;49,662.25;3,574.75
Feb 23, 2024 5:00 AM;Feb 23, 2024 6:00 AM;52,646.50;8,279.50
Feb 23, 2024 6:00 AM;Feb 23, 2024 7:00 AM;58,761.75;15,962.00
Feb 23, 2024 7:00 AM;Feb 23, 2024 8:00 AM;63,513.75;22,980.75
Feb 23, 2024 8:00 AM;Feb 23, 2024 9:00 AM;66,041.00;24,306.25
Feb 23, 2024 9:00 AM;Feb 23, 2024 10:00 AM;66,928.00;20,667.00
Feb 23, 2024 10:00 AM;Feb 23, 2024 11:00 AM;67,445.25;15,764.50
Feb 23, 2024 11:00 AM;Feb 23, 2024 12:00 PM;67,328.50;13,314.75
Feb 23, 2024 12:00 PM;Feb 23, 2024 1:00 PM;67,023.75;13,148.75
Feb 23, 2024 1:00 PM;Feb 23, 2024 2:00 PM;65,493.75;12,880.75
Feb 23, 2024 2:00 PM;Feb 23, 2024 3:00 PM;64,003.00;15,161.50
Feb 23, 2024 3:00 PM;Feb 23, 2024 4:00 PM;63,296.00;21,568.00
Feb 23, 2024 4:00 PM;Feb 23, 2024 5:00 PM;62,836.00;30,016.50
Feb 23, 2024 5:00 PM;Feb 23, 2024 6:00 PM;64,398.00;38,116.00
Feb 23, 2024 6:00 PM;Feb 23, 2024 7:00 PM;65,836.25;41,284.75
Feb 23, 2024 7:00 PM;Feb 23, 2024 8:00 PM;64,867.75;40,427.00
Feb 23, 2024 8:00 PM;Feb 23, 2024 9:00 PM;61,262.25;36,993.25
Feb 23, 2024 9:00 PM;Feb 23, 2024 10:00 PM;57,453.50;33,773.75
Feb 23, 2024 10:00 PM;Feb 23, 2024 11:00 PM;54,290.75;31,884.50
Feb 23, 2024 11:00 PM;Feb 24, 2024 12:00 AM;50,930.75;29,999.25
Feb 24, 2024 12:00 AM;Feb 24, 2024 1:00 AM;46,331.25;29,623.00
Feb 24, 2024 1:00 AM;Feb 24, 2024 2:00 AM;44,302.50;28,686.00
Feb 24, 2024 2:00 AM;Feb 24, 2024 3:00 AM;42,996.50;28,137.00
Feb 24, 2024 3:00 AM;Feb 24, 2024 4:00 AM;42,594.50;28,169.00
Feb 24, 2024 4:00 AM;Feb 24, 2024 5:00 AM;43,021.75;28,837.00
Feb 24, 2024 5:00 AM;Feb 24, 2024 6:00 AM;43,779.00;29,748.75
Feb 24, 2024 6:00 AM;Feb 24, 2024 7:00 AM;45,356.50;31,314.50
Feb 24, 2024 7:00 AM;Feb 24, 2024 8:00 AM;48,066.50;33,148.00
Feb 24, 2024 8:00 AM;Feb 24, 2024 9:00 AM;51,464.00;31,269.75
Feb 24, 2024 9:00 AM;Feb 24, 2024 10:00 AM;54,206.25;27,152.50
Feb 24, 2024 10:00 AM;Feb 24, 2024 11:00 AM;55,513.00;22,977.75
Feb 24, 2024 11:00 AM;Feb 24, 2024 12:00 PM;56,022.50;18,749.75
Feb 24, 2024 12:00 PM;Feb 24, 2024 1:00 PM;55,469.25;15,416.25
Feb 24, 2024 1:00 PM;Feb 24, 2024 2:00 PM;54,183.25;13,703.75
Feb 24, 2024 2:00 PM;Feb 24, 2024 3:00 PM;52,856.50;14,654.50
Feb 24, 2024 3:00 PM;Feb 24, 2024 4:00 PM;52,106.50;19,859.25
Feb 24, 2024 4:00 PM;Feb 24, 2024 5:00 PM;52,725.75;28,649.25
Feb 24, 2024 5:00 PM;Feb 24, 2024 6:00 PM;54,615.00;36,506.75
Feb 24, 2024 6:00 PM;Feb 24, 2024 7:00 PM;56,932.75;38,981.00
Feb 24, 2024 7:00 PM;Feb 24, 2024 8:00 PM;55,883.25;36,179.50
Feb 24, 2024 8:00 PM;Feb 24, 2024 9:00 PM;52,840.50;31,032.00
Feb 24, 2024 9:00 PM;Feb 24, 2024 10:00 PM;50,119.50;27,097.50
Feb 24, 2024 10:00 PM;Feb 24, 2024 11:00 PM;49,033.00;25,686.75
Feb 24, 2024 11:00 PM;Feb 25, 2024 12:00 AM;46,281.50;22,909.75
Feb 25, 2024 12:00 AM;Feb 25, 2024 1:00 AM;43,269.00;21,676.75
Feb 25, 2024 1:00 AM;Feb 25, 2024 2:00 AM;41,260.25;20,180.00
Feb 25, 2024 2:00 AM;Feb 25, 2024 3:00 AM;40,108.75;19,787.25
Feb 25, 2024 3:00 AM;Feb 25, 2024 4:00 AM;39,931.75;20,447.50
Feb 25, 2024 4:00 AM;Feb 25, 2024 5:00 AM;40,203.00;21,373.50
Feb 25, 2024 5:00 AM;Feb 25, 2024 6:00 AM;40,578.25;22,194.00
Feb 25, 2024 6:00 AM;Feb 25, 2024 7:00 AM;40,728.25;22,592.00
Feb 25, 2024 7:00 AM;Feb 25, 2024 8:00 AM;42,429.50;24,035.75
Feb 25, 2024 8:00 AM;Feb 25, 2024 9:00 AM;45,891.25;23,092.25
Feb 25, 2024 9:00 AM;Feb 25, 2024 10:00 AM;49,101.25;20,216.25
Feb 25, 2024 10:00 AM;Feb 25, 2024 11:00 AM;51,489.00;17,677.50
Feb 25, 2024 11:00 AM;Feb 25, 2024 12:00 PM;53,108.50;16,323.00
Feb 25, 2024 12:00 PM;Feb 25, 2024 1:00 PM;52,721.50;15,622.00
Feb 25, 2024 1:00 PM;Feb 25, 2024 2:00 PM;50,823.00;15,700.50
Feb 25, 2024 2:00 PM;Feb 25, 2024 3:00 PM;49,172.75;18,563.50
Feb 25, 2024 3:00 PM;Feb 25, 2024 4:00 PM;47,874.50;25,144.25
Feb 25, 2024 4:00 PM;Feb 25, 2024 5:00 PM;48,561.25;35,355.50
Feb 25, 2024 5:00 PM;Feb 25, 2024 6:00 PM;51,304.00;44,476.75
Feb 25, 2024 6:00 PM;Feb 25, 2024 7:00 PM;54,218.25;47,574.25
Feb 25, 2024 7:00 PM;Feb 25, 2024 8:00 PM;54,012.50;46,001.75
Feb 25, 2024 8:00 PM;Feb 25, 2024 9:00 PM;52,003.50;42,999.00
Feb 25, 2024 9:00 PM;Feb 25, 2024 10:00 PM;50,396.25;40,850.50
Feb 25, 2024 10:00 PM;Feb 25, 2024 11:00 PM;49,436.50;39,634.00
Feb 25, 2024 11:00 PM;Feb 26, 2024 12:00 AM;46,758.50;36,902.75
Feb 26, 2024 12:00 AM;Feb 26, 2024 1:00 AM;44,370.00;35,892.50
Feb 26, 2024 1:00 AM;Feb 26, 2024 2:00 AM;42,883.50;34,093.25
Feb 26, 2024 2:00 AM;Feb 26, 2024 3:00 AM;42,389.50;33,204.00
Feb 26, 2024 3:00 AM;Feb 26, 2024 4:00 AM;43,046.75;32,811.25
Feb 26, 2024 4:00 AM;Feb 26, 2024 5:00 AM;45,133.25;34,431.25
Feb 26, 2024 5:00 AM;Feb 26, 2024 6:00 AM;49,233.75;37,910.50
Feb 26, 2024 6:00 AM;Feb 26, 2024 7:00 AM;56,314.75;44,162.00
Feb 26, 2024 7:00 AM;Feb 26, 2024 8:00 AM;61,846.25;48,660.00
Feb 26, 2024 8:00 AM;Feb 26, 2024 9:00 AM;65,170.75;48,519.00
Feb 26, 2024 9:00 AM;Feb 26, 2024 10:00 AM;66,248.00;45,265.00
Feb 26, 2024 10:00 AM;Feb 26, 2024 11:00 AM;66,969.75;42,616.25
Feb 26, 2024 11:00 AM;Feb 26, 2024 12:00 PM;67,152.75;40,996.00
Feb 26, 2024 12:00 PM;Feb 26, 2024 1:00 PM;66,654.50;40,176.00
Feb 26, 2024 1:00 PM;Feb 26, 2024 2:00 PM;65,414.75;40,263.25
Feb 26, 2024 2:00 PM;Feb 26, 2024 3:00 PM;63,836.25;41,035.25
Feb 26, 2024 3:00 PM;Feb 26, 2024 4:00 PM;62,581.50;42,741.50
Feb 26, 2024 4:00 PM;Feb 26, 2024 5:00 PM;62,091.75;45,142.50
Feb 26, 2024 5:00 PM;Feb 26, 2024 6:00 PM;64,261.50;48,052.75
Feb 26, 2024 6:00 PM;Feb 26, 2024 7:00 PM;65,245.75;47,480.25
Feb 26, 2024 7:00 PM;Feb 26, 2024 8:00 PM;64,754.00;45,853.00
Feb 26, 2024 8:00 PM;Feb 26, 2024 9:00 PM;61,485.25;42,357.75
Feb 26, 2024 9:00 PM;Feb 26, 2024 10:00 PM;58,083.50;39,609.75
Feb 26, 2024 10:00 PM;Feb 26, 2024 11:00 PM;55,083.75;37,811.00
Feb 26, 2024 11:00 PM;Feb 27, 2024 12:00 AM;51,252.50;35,422.00
Feb 27, 2024 12:00 AM;Feb 27, 2024 1:00 AM;47,516.00;33,571.50
Feb 27, 2024 1:00 AM;Feb 27, 2024 2:00 AM;45,790.25;33,062.50
Feb 27, 2024 2:00 AM;Feb 27, 2024 3:00 AM;45,105.75;33,321.00
Feb 27, 2024 3:00 AM;Feb 27, 2024 4:00 AM;45,690.00;34,647.75
Feb 27, 2024 4:00 AM;Feb 27, 2024 5:00 AM;47,433.50;36,948.75
Feb 27, 2024 5:00 AM;Feb 27, 2024 6:00 AM;51,126.50;41,339.25
Feb 27, 2024 6:00 AM;Feb 27, 2024 7:00 AM;57,785.50;48,900.25
Feb 27, 2024 7:00 AM;Feb 27, 2024 8:00 AM;63,156.00;54,881.50
Feb 27, 2024 8:00 AM;Feb 27, 2024 9:00 AM;66,184.75;56,371.25
Feb 27, 2024 9:00 AM;Feb 27, 2024 10:00 AM;67,306.25;54,739.75
Feb 27, 2024 10:00 AM;Feb 27, 2024 11:00 AM;67,886.75;52,210.00
Feb 27, 2024 11:00 AM;Feb 27, 2024 12:00 PM;67,750.50;49,404.00
Feb 27, 2024 12:00 PM;Feb 27, 2024 1:00 PM;66,936.50;47,667.50
Feb 27, 2024 1:00 PM;Feb 27, 2024 2:00 PM;65,726.50;47,240.00
Feb 27, 2024 2:00 PM;Feb 27, 2024 3:00 PM;63,768.25;47,457.00
Feb 27, 2024 3:00 PM;Feb 27, 2024 4:00 PM;62,161.25;49,810.75
Feb 27, 2024 4:00 PM;Feb 27, 2024 5:00 PM;61,697.75;54,144.75
Feb 27, 2024 5:00 PM;Feb 27, 2024 6:00 PM;63,902.75;59,776.25
Feb 27, 2024 6:00 PM;Feb 27, 2024 7:00 PM;65,400.00;61,716.00
Feb 27, 2024 7:00 PM;Feb 27, 2024 8:00 PM;65,097.75;61,035.25
Feb 27, 2024 8:00 PM;Feb 27, 2024 9:00 PM;61,764.50;57,306.75
Feb 27, 2024 9:00 PM;Feb 27, 2024 10:00 PM;58,415.25;53,553.50
Feb 27, 2024 10:00 PM;Feb 27, 2024 11:00 PM;55,291.00;49,901.50
Feb 27, 2024 11:00 PM;Feb 28, 2024 12:00 AM;51,477.00;45,605.00
Feb 28, 2024 12:00 AM;Feb 28, 2024 1:00 AM;47,450.50;42,434.50
Feb 28, 2024 1:00 AM;Feb 28, 2024 2:00 AM;46,113.50;40,831.75
Feb 28, 2024 2:00 AM;Feb 28, 2024 3:00 AM;45,835.75;40,293.00
Feb 28, 2024 3:00 AM;Feb 28, 2024 4:00 AM;46,704.50;40,976.25
Feb 28, 2024 4:00 AM;Feb 28, 2024 5:00 AM;47,989.25;42,354.75
Feb 28, 2024 5:00 AM;Feb 28, 2024 6:00 AM;51,345.75;46,084.75
Feb 28, 2024 6:00 AM;Feb 28, 2024 7:00 AM;58,006.25;53,187.50
Feb 28, 2024 7:00 AM;Feb 28, 2024 8:00 AM;63,194.25;58,216.50
Feb 28, 2024 8:00 AM;Feb 28, 2024 9:00 AM;66,006.00;58,161.25
Feb 28, 2024 9:00 AM;Feb 28, 2024 10:00 AM;66,929.25;54,245.25
Feb 28, 2024 10:00 AM;Feb 28, 2024 11:00 AM;67,473.00;49,734.00
Feb 28, 2024 11:00 AM;Feb 28, 2024 12:00 PM;67,184.00;45,192.00
Feb 28, 2024 12:00 PM;Feb 28, 2024 1:00 PM;66,544.25;42,016.50
Feb 28, 2024 1:00 PM;Feb 28, 2024 2:00 PM;65,609.00;40,723.25
Feb 28, 2024 2:00 PM;Feb 28, 2024 3:00 PM;63,746.25;41,178.75
Feb 28, 2024 3:00 PM;Feb 28, 2024 4:00 PM;62,364.00;45,145.25
Feb 28, 2024 4:00 PM;Feb 28, 2024 5:00 PM;61,886.50;51,413.25
Feb 28, 2024 5:00 PM;Feb 28, 2024 6:00 PM;64,022.50;57,801.00
Feb 28, 2024 6:00 PM;Feb 28, 2024 7:00 PM;65,378.25;58,725.75
Feb 28, 2024 7:00 PM;Feb 28, 2024 8:00 PM;65,045.00;56,037.25
Feb 28, 2024 8:00 PM;Feb 28, 2024 9:00 PM;61,806.50;50,000.50
Feb 28, 2024 9:00 PM;Feb 28, 2024 10:00 PM;58,496.75;44,061.75
Feb 28, 2024 10:00 PM;Feb 28, 2024 11:00 PM;55,309.00;38,958.75
Feb 28, 2024 11:00 PM;Feb 29, 2024 12:00 AM;51,205.75;33,454.75
Feb 29, 2024 12:00 AM;Feb 29, 2024 1:00 AM;47,994.25;30,477.75
Feb 29, 2024 1:00 AM;Feb 29, 2024 2:00 AM;46,675.25;27,984.25
Feb 29, 2024 2:00 AM;Feb 29, 2024 3:00 AM;46,143.50;26,219.25
Feb 29, 2024 3:00 AM;Feb 29, 2024 4:00 AM;46,462.50;25,307.75
Feb 29, 2024 4:00 AM;Feb 29, 2024 5:00 AM;47,793.25;25,469.25
Feb 29, 2024 5:00 AM;Feb 29, 2024 6:00 AM;50,664.00;27,080.00
Feb 29, 2024 6:00 AM;Feb 29, 2024 7:00 AM;56,999.25;31,977.75
Feb 29, 2024 7:00 AM;Feb 29, 2024 8:00 AM;62,657.50;35,869.75
Feb 29, 2024 8:00 AM;Feb 29, 2024 9:00 AM;65,447.00;33,216.75
Feb 29, 2024 9:00 AM;Feb 29, 2024 10:00 AM;66,473.00;27,869.00
Feb 29, 2024 10:00 AM;Feb 29, 2024 11:00 AM;67,160.50;24,305.00
Feb 29, 2024 11:00 AM;Feb 29, 2024 12:00 PM;67,707.00;22,366.25
Feb 29, 2024 12:00 PM;Feb 29, 2024 1:00 PM;67,714.50;22,024.75
Feb 29, 2024 1:00 PM;Feb 29, 2024 2:00 PM;66,709.25;23,232.50
Feb 29, 2024 2:00 PM;Feb 29, 2024 3:00 PM;65,259.75;26,147.50
Feb 29, 2024 3:00 PM;Feb 29, 2024 4:00 PM;64,211.50;32,072.25
Feb 29, 2024 4:00 PM;Feb 29, 2024 5:00 PM;63,711.75;39,700.25
Feb 29, 2024 5:00 PM;Feb 29, 2024 6:00 PM;64,710.25;45,170.25
Feb 29, 2024 6:00 PM;Feb 29, 2024 7:00 PM;65,928.50;45,477.75
Feb 29, 2024 7:00 PM;Feb 29, 2024 8:00 PM;65,091.25;42,602.75
Feb 29, 2024 8:00 PM;Feb 29, 2024 9:00 PM;61,493.50;37,777.25
Feb 29, 2024 9:00 PM;Feb 29, 2024 10:00 PM;57,717.75;33,746.50
Feb 29, 2024 10:00 PM;Feb 29, 2024 11:00 PM;54,620.25;31,175.25
Feb 29, 2024 11:00 PM;Mar 1, 2024 12:00 AM;51,150.25;28,293.50
Mar 1, 2024 12:00 AM;Mar 1, 2024 1:00 AM;48,106.00;25,803.50
Mar 1, 2024 1:00 AM;Mar 1, 2024 2:00 AM;46,802.75;25,355.50
Mar 1, 2024 2:00 AM;Mar 1, 2024 3:00 AM;46,124.75;25,275.75
Mar 1, 2024 3:00 AM;Mar 1, 2024 4:00 AM;46,696.75;26,181.00
Mar 1, 2024 4:00 AM;Mar 1, 2024 5:00 AM;48,208.50;27,754.75
Mar 1, 2024 5:00 AM;Mar 1, 2024 6:00 AM;50,827.50;30,293.00
Mar 1, 2024 6:00 AM;Mar 1, 2024 7:00 AM;57,034.00;36,532.25
Mar 1, 2024 7:00 AM;Mar 1, 2024 8:00 AM;62,123.75;41,495.75
Mar 1, 2024 8:00 AM;Mar 1, 2024 9:00 AM;65,047.00;42,038.75
Mar 1, 2024 9:00 AM;Mar 1, 2024 10:00 AM;65,827.50;40,083.00
Mar 1, 2024 10:00 AM;Mar 1, 2024 11:00 AM;66,267.25;38,735.75
Mar 1, 2024 11:00 AM;Mar 1, 2024 12:00 PM;66,081.75;37,162.00
Mar 1, 2024 12:00 PM;Mar 1, 2024 1:00 PM;65,508.50;36,261.25
Mar 1, 2024 1:00 PM;Mar 1, 2024 2:00 PM;63,843.75;35,928.25
Mar 1, 2024 2:00 PM;Mar 1, 2024 3:00 PM;62,191.75;37,453.75
Mar 1, 2024 3:00 PM;Mar 1, 2024 4:00 PM;61,480.00;41,270.50
Mar 1, 2024 4:00 PM;Mar 1, 2024 5:00 PM;61,365.00;45,995.75
Mar 1, 2024 5:00 PM;Mar 1, 2024 6:00 PM;62,005.75;49,245.25
Mar 1, 2024 6:00 PM;Mar 1, 2024 7:00 PM;63,259.00;49,177.25
Mar 1, 2024 7:00 PM;Mar 1, 2024 8:00 PM;62,280.50;45,965.00
Mar 1, 2024 8:00 PM;Mar 1, 2024 9:00 PM;58,999.50;41,309.00
Mar 1, 2024 9:00 PM;Mar 1, 2024 10:00 PM;55,470.00;37,486.00
Mar 1, 2024 10:00 PM;Mar 1, 2024 11:00 PM;52,342.50;34,757.75
Mar 1, 2024 11:00 PM;Mar 2, 2024 12:00 AM;49,049.50;32,007.50
Mar 2, 2024 12:00 AM;Mar 2, 2024 1:00 AM;45,546.00;28,068.25
Mar 2, 2024 1:00 AM;Mar 2, 2024 2:00 AM;43,806.25;26,014.75
Mar 2, 2024 2:00 AM;Mar 2, 2024 3:00 AM;42,550.75;24,668.50
Mar 2, 2024 3:00 AM;Mar 2, 2024 4:00 AM;42,446.00;24,458.75
Mar 2, 2024 4:00 AM;Mar 2, 2024 5:00 AM;42,626.50;24,502.00
Mar 2, 2024 5:00 AM;Mar 2, 2024 6:00 AM;43,033.25;24,851.50
Mar 2, 2024 6:00 AM;Mar 2, 2024 7:00 AM;44,147.25;26,104.00
Mar 2, 2024 7:00 AM;Mar 2, 2024 8:00 AM;46,456.75;28,747.00
Mar 2, 2024 8:00 AM;Mar 2, 2024 9:00 AM;50,243.00;30,249.50
Mar 2, 2024 9:00 AM;Mar 2, 2024 10:00 AM;53,268.25;29,838.50
Mar 2, 2024 10:00 AM;Mar 2, 2024 11:00 AM;54,411.25;27,955.25
Mar 2, 2024 11:00 AM;Mar 2, 2024 12:00 PM;54,636.25;25,487.00
Mar 2, 2024 12:00 PM;Mar 2, 2024 1:00 PM;53,947.00;23,621.50
Mar 2, 2024 1:00 PM;Mar 2, 2024 2:00 PM;52,637.50;23,246.25
Mar 2, 2024 2:00 PM;Mar 2, 2024 3:00 PM;51,406.00;25,122.00
Mar 2, 2024 3:00 PM;Mar 2, 2024 4:00 PM;50,518.00;29,237.75
Mar 2, 2024 4:00 PM;Mar 2, 2024 5:00 PM;50,820.75;35,215.00
Mar 2, 2024 5:00 PM;Mar 2, 2024 6:00 PM;52,497.25;39,662.00
Mar 2, 2024 6:00 PM;Mar 2, 2024 7:00 PM;54,352.75;39,006.00
Mar 2, 2024 7:00 PM;Mar 2, 2024 8:00 PM;54,078.75;35,196.50
Mar 2, 2024 8:00 PM;Mar 2, 2024 9:00 PM;51,480.75;30,324.25
Mar 2, 2024 9:00 PM;Mar 2, 2024 10:00 PM;48,918.25;26,581.00
Mar 2, 2024 10:00 PM;Mar 2, 2024 11:00 PM;47,339.25;24,810.25
Mar 2, 2024 11:00 PM;Mar 3, 2024 12:00 AM;45,043.50;22,771.25
Mar 3, 2024 12:00 AM;Mar 3, 2024 1:00 AM;41,549.00;18,723.25
Mar 3, 2024 1:00 AM;Mar 3, 2024 2:00 AM;40,021.00;17,959.50
Mar 3, 2024 2:00 AM;Mar 3, 2024 3:00 AM;39,495.00;18,288.75
Mar 3, 2024 3:00 AM;Mar 3, 2024 4:00 AM;39,244.00;18,850.00
Mar 3, 2024 4:00 AM;Mar 3, 2024 5:00 AM;39,369.00;19,628.75
Mar 3, 2024 5:00 AM;Mar 3, 2024 6:00 AM;39,443.25;20,246.75
Mar 3, 2024 6:00 AM;Mar 3, 2024 7:00 AM;39,222.75;20,506.75
Mar 3, 2024 7:00 AM;Mar 3, 2024 8:00 AM;40,523.25;21,028.00
Mar 3, 2024 8:00 AM;Mar 3, 2024 9:00 AM;43,728.75;19,178.00
Mar 3, 2024 9:00 AM;Mar 3, 2024 10:00 AM;47,185.50;16,744.50
Mar 3, 2024 10:00 AM;Mar 3, 2024 11:00 AM;49,142.50;14,334.75
Mar 3, 2024 11:00 AM;Mar 3, 2024 12:00 PM;50,345.25;11,845.75
Mar 3, 2024 12:00 PM;Mar 3, 2024 1:00 PM;49,718.75;9,896.75
Mar 3, 2024 1:00 PM;Mar 3, 2024 2:00 PM;47,573.25;9,245.00
Mar 3, 2024 2:00 PM;Mar 3, 2024 3:00 PM;46,395.50;12,084.75
Mar 3, 2024 3:00 PM;Mar 3, 2024 4:00 PM;45,820.00;17,986.25
Mar 3, 2024 4:00 PM;Mar 3, 2024 5:00 PM;46,138.50;26,669.00
Mar 3, 2024 5:00 PM;Mar 3, 2024 6:00 PM;48,433.50;34,569.50
Mar 3, 2024 6:00 PM;Mar 3, 2024 7:00 PM;51,587.50;37,684.75
Mar 3, 2024 7:00 PM;Mar 3, 2024 8:00 PM;51,673.75;36,896.50
Mar 3, 2024 8:00 PM;Mar 3, 2024 9:00 PM;50,021.75;35,631.00
Mar 3, 2024 9:00 PM;Mar 3, 2024 10:00 PM;48,496.25;35,321.75
Mar 3, 2024 10:00 PM;Mar 3, 2024 11:00 PM;47,188.75;35,490.00
Mar 3, 2024 11:00 PM;Mar 4, 2024 12:00 AM;44,636.00;34,265.50
Mar 4, 2024 12:00 AM;Mar 4, 2024 1:00 AM;43,119.75;32,703.75
Mar 4, 2024 1:00 AM;Mar 4, 2024 2:00 AM;41,812.50;32,067.75
Mar 4, 2024 2:00 AM;Mar 4, 2024 3:00 AM;41,583.00;32,163.25
Mar 4, 2024 3:00 AM;Mar 4, 2024 4:00 AM;42,756.00;33,508.75
Mar 4, 2024 4:00 AM;Mar 4, 2024 5:00 AM;44,691.50;35,680.00
Mar 4, 2024 5:00 AM;Mar 4, 2024 6:00 AM;48,008.25;39,442.00
Mar 4, 2024 6:00 AM;Mar 4, 2024 7:00 AM;54,755.25;46,649.50
Mar 4, 2024 7:00 AM;Mar 4, 2024 8:00 AM;60,520.00;52,183.00
Mar 4, 2024 8:00 AM;Mar 4, 2024 9:00 AM;63,856.00;52,877.00
Mar 4, 2024 9:00 AM;Mar 4, 2024 10:00 AM;65,013.75;50,854.25
Mar 4, 2024 10:00 AM;Mar 4, 2024 11:00 AM;65,792.25;48,706.00
Mar 4, 2024 11:00 AM;Mar 4, 2024 12:00 PM;66,731.25;47,153.25
Mar 4, 2024 12:00 PM;Mar 4, 2024 1:00 PM;66,638.25;45,733.75
Mar 4, 2024 1:00 PM;Mar 4, 2024 2:00 PM;65,505.25;45,167.00
Mar 4, 2024 2:00 PM;Mar 4, 2024 3:00 PM;64,263.00;45,795.00
Mar 4, 2024 3:00 PM;Mar 4, 2024 4:00 PM;63,158.75;47,525.50
Mar 4, 2024 4:00 PM;Mar 4, 2024 5:00 PM;62,891.75;50,732.25
Mar 4, 2024 5:00 PM;Mar 4, 2024 6:00 PM;64,106.25;53,987.00
Mar 4, 2024 6:00 PM;Mar 4, 2024 7:00 PM;64,788.75;53,897.50
Mar 4, 2024 7:00 PM;Mar 4, 2024 8:00 PM;63,868.00;51,786.50
Mar 4, 2024 8:00 PM;Mar 4, 2024 9:00 PM;60,389.50;47,230.25
Mar 4, 2024 9:00 PM;Mar 4, 2024 10:00 PM;56,539.00;42,438.50
Mar 4, 2024 10:00 PM;Mar 4, 2024 11:00 PM;53,488.75;39,033.25
Mar 4, 2024 11:00 PM;Mar 5, 2024 12:00 AM;49,947.75;35,381.75
Mar 5, 2024 12:00 AM;Mar 5, 2024 1:00 AM;46,453.50;33,151.25
Mar 5, 2024 1:00 AM;Mar 5, 2024 2:00 AM;45,066.50;31,790.00
Mar 5, 2024 2:00 AM;Mar 5, 2024 3:00 AM;44,682.00;31,446.25
Mar 5, 2024 3:00 AM;Mar 5, 2024 4:00 AM;45,541.75;32,179.25
Mar 5, 2024 4:00 AM;Mar 5, 2024 5:00 AM;47,067.75;33,341.75
Mar 5, 2024 5:00 AM;Mar 5, 2024 6:00 AM;50,093.00;35,833.50
Mar 5, 2024 6:00 AM;Mar 5, 2024 7:00 AM;56,549.00;41,752.00
Mar 5, 2024 7:00 AM;Mar 5, 2024 8:00 AM;62,380.50;46,545.00
Mar 5, 2024 8:00 AM;Mar 5, 2024 9:00 AM;65,352.00;46,718.00
Mar 5, 2024 9:00 AM;Mar 5, 2024 10:00 AM;66,297.50;44,437.00
Mar 5, 2024 10:00 AM;Mar 5, 2024 11:00 AM;67,023.50;42,589.25
Mar 5, 2024 11:00 AM;Mar 5, 2024 12:00 PM;67,715.00;41,710.25
Mar 5, 2024 12:00 PM;Mar 5, 2024 1:00 PM;67,536.00;41,313.75
Mar 5, 2024 1:00 PM;Mar 5, 2024 2:00 PM;66,586.75;41,277.75
Mar 5, 2024 2:00 PM;Mar 5, 2024 3:00 PM;65,187.25;41,742.00
Mar 5, 2024 3:00 PM;Mar 5, 2024 4:00 PM;63,922.50;43,002.00
Mar 5, 2024 4:00 PM;Mar 5, 2024 5:00 PM;63,591.00;45,663.25
Mar 5, 2024 5:00 PM;Mar 5, 2024 6:00 PM;64,595.00;49,253.00
Mar 5, 2024 6:00 PM;Mar 5, 2024 7:00 PM;65,599.75;51,030.75
Mar 5, 2024 7:00 PM;Mar 5, 2024 8:00 PM;64,958.50;50,541.75
Mar 5, 2024 8:00 PM;Mar 5, 2024 9:00 PM;61,330.00;47,367.25
Mar 5, 2024 9:00 PM;Mar 5, 2024 10:00 PM;57,474.00;44,344.00
Mar 5, 2024 10:00 PM;Mar 5, 2024 11:00 PM;54,297.25;42,340.25
Mar 5, 2024 11:00 PM;Mar 6, 2024 12:00 AM;50,612.25;40,073.75
Mar 6, 2024 12:00 AM;Mar 6, 2024 1:00 AM;47,119.75;37,585.00
Mar 6, 2024 1:00 AM;Mar 6, 2024 2:00 AM;45,606.25;37,200.75
Mar 6, 2024 2:00 AM;Mar 6, 2024 3:00 AM;45,489.00;38,110.25
Mar 6, 2024 3:00 AM;Mar 6, 2024 4:00 AM;45,807.50;39,134.25
Mar 6, 2024 4:00 AM;Mar 6, 2024 5:00 AM;47,312.25;41,111.00
Mar 6, 2024 5:00 AM;Mar 6, 2024 6:00 AM;50,769.75;44,943.75
Mar 6, 2024 6:00 AM;Mar 6, 2024 7:00 AM;57,046.75;51,577.25
Mar 6, 2024 7:00 AM;Mar 6, 2024 8:00 AM;62,804.25;56,739.75
Mar 6, 2024 8:00 AM;Mar 6, 2024 9:00 AM;65,719.75;56,820.25
Mar 6, 2024 9:00 AM;Mar 6, 2024 10:00 AM;66,513.00;53,842.75
